CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single
718612758,1,36.0,2,0.0,3.0,0.0,36,3,1,2,34516.0,939,33577.0,0.826,15552,107,0.754,0.027,0,1,0,1,0
788407833,1,49.0,4,1.0,0.0,0.0,42,5,3,2,16424.0,1368,15056.0,0.55,4025,79,0.881,0.083,1,0,0,0,1
780097533,1,48.0,3,2.0,2.0,0.0,33,4,1,2,10292.0,0,10292.0,0.656,15148,111,0.79,0.0,0,1,1,0,0
793395933,1,59.0,1,0.0,0.0,0.0,53,4,3,3,2716.0,1740,976.0,0.65,4208,69,0.568,0.641,1,0,0,0,1
771431133,1,47.0,4,1.0,0.0,0.0,35,4,2,4,1438.3,0,1438.3,0.571,3778,69,0.816,0.0,1,0,1,0,0
720444408,0,35.0,1,1.0,0.0,0.0,25,2,2,4,2231.0,1791,440.0,0.82,2576,42,0.75,0.803,1,0,0,0,1
719427333,1,55.0,3,1.0,1.0,0.0,36,5,4,4,2252.0,1737,515.0,0.685,1291,27,0.5,0.771,0,1,0,1,0
708482658,1,41.0,3,1.0,2.0,0.0,31,3,2,2,9959.0,1946,8013.0,0.725,15594,114,0.676,0.195,0,1,0,1,0
751076058,1,44.0,4,0.0,0.0,0.0,37,4,3,3,5826.0,0,5826.0,0.689,3756,73,0.921,0.0,1,0,0,1,0
711067383,1,53.0,1,0.0,3.0,0.0,45,6,2,3,10001.0,0,10001.0,0.676,4167,74,0.644,0.0,0,1,0,0,1
714120258,1,37.0,2,0.0,2.0,0.0,36,3,3,2,2281.0,1677,604.0,1.027,2735,58,1.071,0.735,0,1,1,0,0
789053883,1,43.0,3,2.0,1.0,0.0,31,4,2,1,11186.0,2231,8955.0,0.708,3692,84,0.647,0.199,0,1,0,0,1
785351133,1,61.0,1,1.0,1.0,0.0,55,4,3,3,1438.3,0,1438.3,0.573,4518,81,0.723,0.0,1,0,1,0,0
822051858,1,26.0,0,1.0,0.0,0.0,22,3,1,3,1486.0,0,1486.0,0.734,4535,82,0.907,0.0,1,0,0,0,1
714708183,1,58.0,2,0.0,1.0,1.0,49,4,3,3,30186.0,0,30186.0,0.606,4070,74,0.574,0.0,0,1,0,0,1
781326483,1,31.0,0,1.0,1.0,0.0,25,6,1,2,8673.0,0,8673.0,0.876,2457,58,0.933,0.0,0,1,1,0,0
771429408,1,54.0,1,0.0,2.0,0.0,42,5,3,2,1618.0,668,950.0,0.552,1515,31,0.476,0.413,0,1,0,1,0
817035108,1,31.0,2,1.0,0.0,0.0,14,4,3,3,6933.0,1870,5063.0,0.656,15585,115,0.917,0.27,0,1,0,0,1
789616158,1,33.0,3,0.0,0.0,0.0,27,6,1,3,25045.0,0,25045.0,1.018,3444,52,0.926,0.0,0,1,1,0,0
816613158,1,48.0,1,2.0,0.0,0.0,43,2,3,1,2559.0,1514,1045.0,0.57,4117,69,0.643,0.592,1,0,0,1,0
811775883,1,46.0,4,1.0,1.0,0.0,41,4,2,1,5397.0,2336,3061.0,0.67,4734,96,0.846,0.433,0,1,1,0,0
713497983,1,49.0,5,0.0,1.0,0.0,36,1,2,2,5578.0,0,5578.0,0.627,3459,53,0.71,0.0,0,1,0,0,1
800758233,0,30.0,0,1.0,1.0,0.0,24,6,2,2,4109.0,0,4109.0,0.949,8642,77,0.481,0.0,0,1,0,0,1
712144158,0,53.0,1,1.0,0.0,0.0,48,6,6,3,2370.0,1166,1204.0,0.562,2164,45,0.607,0.492,1,0,0,0,1
789235383,1,38.0,4,1.0,2.0,0.0,27,5,2,4,10386.0,1909,8477.0,1.43,2119,52,1.08,0.184,0,1,0,1,0
716961033,1,48.0,3,0.0,0.0,0.0,40,1,3,3,3520.0,2149,1371.0,0.539,3630,78,0.696,0.611,1,0,0,0,1
719713683,1,52.0,0,1.0,0.0,0.0,37,6,2,2,7608.0,2373,5235.0,0.95,4921,81,0.62,0.312,1,0,0,1,0
719420883,0,56.0,4,1.0,0.0,0.0,44,5,3,3,1677.0,0,1677.0,0.835,2477,45,0.324,0.0,1,0,1,0,0
716726058,1,48.0,3,1.0,0.0,0.0,30,4,1,1,2865.0,1523,1342.0,0.605,4609,79,0.756,0.532,1,0,0,0,1
708710283,1,45.0,5,2.0,3.0,1.0,36,6,1,4,34516.0,2038,32478.0,1.007,4067,75,1.206,0.059,0,1,0,1,0
716657058,1,43.0,4,2.0,0.0,0.0,33,2,3,3,8358.0,926,7432.0,0.762,1566,37,0.542,0.111,1,0,0,1,0
807014583,1,31.0,0,1.0,0.0,0.0,26,3,3,3,1469.0,0,1469.0,0.915,4331,89,0.935,0.0,1,0,1,0,0
710183283,1,55.0,1,0.0,0.0,0.0,36,5,1,1,2747.0,0,2747.0,0.834,5032,84,0.68,0.0,1,0,0,1,0
774437583,1,55.0,1,2.0,1.0,0.0,49,6,2,4,4597.0,2442,2155.0,0.512,1504,38,0.357,0.531,0,1,0,1,0
779942808,1,42.0,3,1.0,0.0,0.0,28,6,2,1,1438.3,0,1438.3,0.46,4482,74,0.644,0.0,1,0,0,0,1
713389233,1,49.0,3,0.0,0.0,1.0,36,3,2,2,31631.0,0,31631.0,0.632,3418,58,0.758,0.0,1,0,0,0,1
719324658,1,27.0,0,1.0,2.0,1.0,19,1,1,3,34516.0,1131,33385.0,0.715,14716,112,0.75,0.033,0,1,0,0,1
714062958,1,36.0,4,0.0,1.0,0.0,36,6,1,2,9887.0,994,8893.0,0.488,2552,64,0.455,0.101,0,1,0,0,1
720614658,1,40.0,2,0.0,1.0,0.0,25,6,4,2,2978.0,0,2978.0,0.49,3879,95,0.583,0.0,0,1,1,0,0
826480308,1,53.0,3,1.0,2.0,0.0,49,5,2,1,4778.0,1869,2909.0,0.743,5489,74,0.805,0.391,0,1,1,0,0
716302383,1,47.0,4,0.0,1.0,0.0,36,3,1,3,14241.0,2081,12160.0,0.909,1581,44,0.833,0.146,1,0,0,1,0
721033908,1,58.0,1,0.0,1.0,0.0,46,6,3,1,2541.0,1053,1488.0,0.926,4552,82,0.745,0.414,0,1,0,0,1
815001108,1,48.0,2,2.0,0.0,0.0,43,3,3,2,5945.0,1685,4260.0,0.9,3598,67,0.718,0.283,0,1,0,0,1
710975883,1,51.0,3,0.0,0.0,0.0,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,1,0,0,1,0
714216858,1,35.0,2,0.0,0.0,0.0,36,2,1,2,1507.0,0,1507.0,0.81,4679,85,0.771,0.0,1,0,0,0,1
716027208,1,47.0,4,2.0,1.0,0.0,36,4,1,1,19665.0,706,18959.0,1.317,1110,58,0.349,0.036,0,1,0,1,0
719961183,1,63.0,0,0.0,0.0,0.0,53,5,3,2,2271.0,1278,993.0,0.375,1550,33,0.65,0.563,1,0,0,1,0
720827133,0,43.0,3,2.0,0.0,0.0,30,1,2,2,6261.0,463,5798.0,0.889,8132,64,0.6,0.074,1,0,0,0,1
818770008,1,49.0,5,1.0,0.0,0.0,44,6,1,2,8256.0,864,7392.0,1.541,1291,33,3.714,0.105,1,0,0,0,1
711507783,0,54.0,2,2.0,0.0,0.0,42,3,4,3,1694.0,0,1694.0,0.354,1930,41,0.519,0.0,1,0,0,0,1
800164083,1,,1,0.0,3.0,0.0,47,4,2,2,20783.0,1257,19526.0,0.724,3819,76,0.617,0.06,0,1,1,0,0
755943033,1,34.0,2,1.0,0.0,0.0,27,4,1,1,1901.0,1176,725.0,0.612,2450,52,0.857,0.619,1,0,0,0,1
771566208,1,48.0,3,1.0,0.0,0.0,36,3,1,2,8795.0,1318,7477.0,0.563,4681,74,0.682,0.15,0,1,0,1,0
709967358,1,48.0,4,2.0,2.0,0.0,36,6,2,3,30367.0,2362,28005.0,1.708,1671,27,0.929,0.078,0,1,0,0,1
710932683,1,55.0,2,0.0,0.0,0.0,36,2,1,2,6394.0,0,6394.0,0.656,3470,69,0.917,0.0,1,0,0,0,1
768457008,1,27.0,1,1.0,1.0,0.0,21,2,3,1,10284.0,787,9497.0,0.739,13355,92,0.84,0.077,0,1,0,0,1
789247458,1,32.0,0,1.0,1.0,0.0,21,6,2,3,2801.0,1472,1329.0,1.027,2467,54,0.8,0.526,0,1,0,0,1
807379833,0,48.0,3,1.0,1.0,0.0,43,2,3,3,9104.0,145,8959.0,0.765,2563,34,0.417,0.016,0,1,1,0,0
720000708,1,32.0,0,1.0,0.0,0.0,26,3,3,2,2172.0,1381,791.0,1.145,2945,69,0.408,0.636,1,0,0,1,0
710676483,1,38.0,2,0.0,0.0,0.0,36,4,2,2,5589.0,0,5589.0,0.787,4064,77,0.711,0.0,1,0,0,1,0
778617708,0,46.0,3,1.0,2.0,0.0,26,6,2,3,1438.3,864,574.3,0.766,2299,40,0.481,0.601,0,1,0,1,0
720959058,1,44.0,3,0.0,0.0,0.0,33,5,3,1,8064.0,2417,5647.0,0.644,4412,67,0.861,0.3,1,0,0,0,1
803319633,1,51.0,2,0.0,0.0,0.0,45,4,3,2,3183.0,1358,1825.0,0.657,3988,81,0.688,0.427,1,0,0,1,0
718775808,1,42.0,3,0.0,0.0,0.0,31,3,1,4,7762.0,1319,6443.0,0.793,5153,77,0.75,0.17,1,0,0,1,0
712681608,1,54.0,3,0.0,0.0,0.0,36,5,4,2,4542.0,1355,3187.0,0.48,4011,70,0.556,0.298,1,0,0,0,1
710507733,1,42.0,4,1.0,1.0,0.0,35,3,3,1,14958.0,1644,13314.0,0.686,4038,68,0.511,0.11,0,1,0,0,1
716317458,0,,2,2.0,0.0,0.0,36,3,3,3,4281.0,0,4281.0,0.447,1723,44,0.375,0.0,1,0,0,0,1
789338583,1,42.0,2,2.0,2.0,0.0,32,4,2,2,26222.0,1073,25149.0,1.288,1988,30,0.579,0.041,0,1,0,1,0
758863383,1,47.0,2,0.0,0.0,1.0,36,1,3,2,14767.0,948,13819.0,0.999,13090,104,0.625,0.064,1,0,1,0,0
794567133,1,52.0,2,0.0,0.0,0.0,35,5,2,3,1954.0,808,1146.0,0.826,4897,70,0.795,0.414,1,0,0,0,1
711741708,0,41.0,3,2.0,2.0,0.0,33,3,2,3,7591.0,0,7591.0,0.648,2302,42,0.5,0.0,0,1,0,0,1
717295683,1,50.0,0,2.0,2.0,0.0,38,5,2,2,3460.0,1881,1579.0,0.622,1546,35,1.059,0.544,0,1,0,0,1
721000833,1,49.0,0,0.0,1.0,0.0,38,1,3,2,3599.0,0,3599.0,0.738,13324,110,0.594,0.0,0,1,0,1,0
719857008,1,37.0,1,1.0,1.0,0.0,36,3,3,1,2886.0,2198,688.0,0.828,4531,81,0.723,0.762,1,0,0,0,1
787509408,1,26.0,0,1.0,0.0,0.0,13,6,3,2,2347.0,0,2347.0,0.863,2595,56,0.333,0.0,0,1,0,0,1
770146008,1,59.0,1,1.0,1.0,0.0,53,4,3,2,2136.0,1502,634.0,0.648,1908,37,0.37,0.703,0,1,0,0,1
709932558,1,39.0,2,0.0,0.0,0.0,26,5,3,2,3471.0,2517,954.0,0.743,1771,34,0.889,0.725,1,0,0,1,0
709131033,1,65.0,0,1.0,0.0,0.0,36,3,3,4,2025.0,1701,324.0,0.628,4056,71,0.578,0.84,1,0,1,0,0
710374008,1,53.0,1,1.0,2.0,0.0,47,1,1,2,34516.0,1583,32933.0,0.631,12906,100,0.639,0.046,0,1,0,0,1
789692283,1,47.0,5,1.0,0.0,0.0,34,4,3,2,5950.0,0,5950.0,0.44,4655,66,0.784,0.0,1,0,0,0,1
711226758,1,51.0,1,1.0,0.0,0.0,42,3,2,3,4002.0,1669,2333.0,0.702,2024,53,1.12,0.417,1,0,1,0,0
715554708,1,53.0,1,0.0,3.0,0.0,34,2,1,2,8507.0,1484,7023.0,0.709,14949,114,0.727,0.174,0,1,1,0,0
713630733,1,34.0,2,1.0,0.0,0.0,24,5,3,3,5712.0,1955,3757.0,0.969,2617,54,0.8,0.342,1,0,0,0,1
719722308,1,31.0,0,0.0,0.0,0.0,22,2,1,3,3329.0,0,3329.0,0.641,13109,114,0.727,0.0,1,0,1,0,0
720046458,1,50.0,0,0.0,0.0,0.0,43,6,4,2,2670.0,1944,726.0,0.628,4491,65,0.667,0.728,1,0,0,0,1
708726708,0,42.0,3,1.0,1.0,0.0,36,6,2,3,1451.0,599,852.0,0.752,2192,35,0.458,0.413,1,0,0,0,1
718491708,1,53.0,2,1.0,0.0,0.0,38,2,3,3,16592.0,1435,15157.0,0.76,7642,89,0.648,0.086,1,0,0,0,1
709892658,1,48.0,5,1.0,0.0,0.0,38,5,3,2,1605.0,1300,305.0,0.95,4495,67,0.718,0.81,1,0,0,0,1
708255633,1,36.0,1,1.0,2.0,0.0,27,3,2,4,3761.0,1710,2051.0,0.627,3240,65,0.585,0.455,0,1,0,0,1
709762008,1,48.0,4,0.0,0.0,0.0,38,5,1,1,2090.0,793,1297.0,0.64,4619,78,0.733,0.379,1,0,0,1,0
789705408,1,50.0,2,1.0,1.0,0.0,37,4,1,2,4743.0,1687,3056.0,0.957,3739,55,0.618,0.356,0,1,0,1,0
803148033,1,54.0,1,1.0,2.0,0.0,48,6,1,5,12169.0,1935,10234.0,0.435,1599,38,0.652,0.159,0,1,0,1,0
789322833,0,48.0,5,0.0,0.0,0.0,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,1,0,0,1,0
711351108,1,44.0,3,0.0,0.0,0.0,36,3,3,2,2608.0,1804,804.0,0.847,4671,61,0.694,0.692,1,0,1,0,0
711468708,0,38.0,4,0.0,1.0,0.0,31,4,3,2,1438.3,0,1438.3,0.406,1986,52,0.486,0.0,1,0,0,0,1
812618883,1,47.0,2,0.0,0.0,1.0,42,1,2,2,34516.0,2019,32497.0,0.706,7774,95,0.583,0.058,0,1,1,0,0
770824833,1,,1,1.0,1.0,0.0,19,2,3,5,3657.0,1135,2522.0,0.795,16236,94,0.808,0.31,0,1,1,0,0
708117933,0,44.0,2,1.0,0.0,0.0,36,3,2,3,1880.0,0,1880.0,0.519,2469,34,0.417,0.0,1,0,1,0,0
718840833,0,49.0,3,0.0,1.0,0.0,36,1,3,4,4601.0,0,4601.0,0.962,9610,76,0.689,0.0,0,1,0,0,1
719211558,0,45.0,2,1.0,1.0,0.0,36,1,1,2,3401.0,0,3401.0,0.898,744,18,1.0,0.0,0,1,0,0,1
789513858,0,43.0,3,0.0,1.0,0.0,35,2,2,3,1438.3,0,1438.3,0.694,891,28,0.4,0.0,0,1,0,1,0
789968058,1,51.0,1,0.0,3.0,0.0,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,0,1,0,0,1
787501758,1,51.0,3,0.0,0.0,0.0,39,5,2,1,4038.0,1237,2801.0,0.61,4188,68,0.545,0.306,1,0,0,0,1
708253458,1,59.0,1,0.0,0.0,0.0,48,4,2,3,5528.0,1823,3705.0,0.731,4857,81,0.723,0.33,1,0,0,0,1
714089658,0,41.0,2,1.0,1.0,0.0,36,3,2,1,2238.0,0,2238.0,0.452,2063,42,0.5,0.0,0,1,0,0,1
711318033,1,47.0,3,1.0,1.0,0.0,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,0,1,0,0,1
713241033,1,34.0,0,1.0,1.0,0.0,26,4,3,3,5175.0,977,4198.0,1.705,2405,49,0.885,0.189,0,1,0,1,0
718246458,1,53.0,3,1.0,2.0,0.0,45,2,1,2,24262.0,1984,22278.0,0.805,8241,105,0.75,0.082,0,1,0,0,1
718161708,1,46.0,4,1.0,0.0,0.0,34,5,1,2,7562.0,1500,6062.0,0.632,14908,100,0.754,0.198,1,0,0,1,0
721387008,1,42.0,4,1.0,3.0,0.0,24,3,2,3,3103.0,1783,1320.0,0.479,4792,69,0.643,0.575,0,1,0,1,0
719502183,1,52.0,2,1.0,0.0,0.0,36,3,1,3,4950.0,1829,3121.0,0.671,4529,73,0.872,0.369,1,0,0,1,0
709928358,0,40.0,3,1.0,2.0,0.0,20,1,2,2,32554.0,0,32554.0,0.872,8528,87,1.122,0.0,0,1,0,0,1
708244458,1,47.0,2,0.0,0.0,0.0,35,3,3,2,2793.0,1517,1276.0,0.712,3485,72,0.895,0.543,1,0,0,1,0
827695683,1,40.0,3,0.0,3.0,0.0,36,4,2,5,34516.0,1329,33187.0,0.574,3906,77,0.51,0.039,0,1,0,0,1
711368283,1,39.0,2,0.0,2.0,0.0,27,3,3,2,34516.0,1629,32887.0,1.078,3448,53,1.038,0.047,0,1,0,1,0
712851108,1,51.0,3,0.0,0.0,0.0,31,5,1,5,15340.0,2331,13009.0,0.565,2965,51,0.594,0.152,1,0,0,1,0
715822008,1,32.0,1,0.0,0.0,0.0,14,4,2,2,3568.0,2175,1393.0,1.368,1913,35,0.667,0.61,0,1,0,1,0
714179658,1,43.0,3,0.0,3.0,0.0,36,3,1,3,34516.0,0,34516.0,0.852,1996,48,0.548,0.0,0,1,0,0,1
793015083,1,46.0,4,1.0,0.0,0.0,40,5,3,4,2586.0,1270,1316.0,0.675,4481,77,0.925,0.491,1,0,0,1,0
718834233,1,38.0,2,1.0,0.0,0.0,21,4,1,2,6899.0,0,6899.0,0.771,3848,71,0.69,0.0,1,0,0,0,1
712347258,1,,2,1.0,0.0,0.0,35,3,3,2,2209.0,0,2209.0,0.749,4419,68,0.619,0.0,1,0,0,1,0
717516333,1,40.0,2,1.0,3.0,0.0,33,6,4,1,14713.0,905,13808.0,0.817,4125,82,0.822,0.062,0,1,0,1,0
710635083,1,46.0,4,0.0,2.0,0.0,38,5,1,2,28327.0,582,27745.0,0.912,3475,52,0.733,0.021,0,1,0,1,0
778180158,1,44.0,4,2.0,2.0,0.0,34,5,1,4,7150.0,1887,5263.0,0.455,3636,69,0.643,0.264,0,1,1,0,0
714919308,0,32.0,0,1.0,0.0,0.0,36,5,3,3,8135.0,0,8135.0,0.841,8620,67,0.971,0.0,1,0,0,0,1
714053358,1,37.0,2,0.0,1.0,0.0,31,6,3,4,3216.0,0,3216.0,0.683,4039,81,1.077,0.0,0,1,0,0,1
712497783,1,56.0,2,0.0,0.0,0.0,48,1,2,3,9092.0,1363,7729.0,0.83,14779,94,0.843,0.15,1,0,0,1,0
771408483,1,48.0,5,0.0,1.0,0.0,36,4,1,2,4100.0,1956,2144.0,0.617,3584,61,0.743,0.477,0,1,0,0,1
709101258,0,41.0,2,0.0,0.0,0.0,28,4,2,2,1478.0,524,954.0,0.751,2180,46,0.643,0.355,1,0,1,0,0
718328283,1,40.0,4,0.0,0.0,0.0,36,2,1,3,3961.0,1531,2430.0,0.646,12631,100,0.852,0.387,1,0,0,0,1
715047333,1,57.0,1,0.0,0.0,0.0,36,5,2,3,1734.0,980,754.0,0.639,4313,92,0.917,0.565,1,0,0,1,0
711792783,1,45.0,3,0.0,1.0,0.0,26,1,1,2,2032.0,1195,837.0,0.642,4479,80,0.667,0.588,1,0,1,0,0
712916958,0,55.0,2,1.0,0.0,0.0,36,5,3,2,12494.0,0,12494.0,0.576,7026,69,0.917,0.0,1,0,0,1,0
715442958,1,54.0,2,0.0,1.0,0.0,36,3,3,3,11067.0,2517,8550.0,1.048,1843,38,1.235,0.227,0,1,0,1,0
719227233,1,27.0,1,0.0,0.0,0.0,36,3,3,3,1553.0,723,830.0,0.666,1954,43,0.344,0.466,1,0,0,0,1
717211608,1,45.0,3,0.0,0.0,0.0,34,6,4,2,4975.0,1221,3754.0,0.602,4776,68,0.889,0.245,1,0,0,0,1
715829358,1,33.0,4,1.0,1.0,0.0,26,1,2,3,2874.0,2517,357.0,0.73,4794,88,0.6,0.876,1,0,0,1,0
824157858,1,58.0,3,1.0,2.0,0.0,54,4,3,3,18713.0,1022,17691.0,0.682,1524,42,0.615,0.055,0,1,0,1,0
709085358,1,36.0,1,1.0,1.0,0.0,36,3,3,4,2601.0,1817,784.0,0.663,2542,67,0.675,0.699,0,1,0,0,1
715588008,1,45.0,4,1.0,2.0,0.0,31,4,3,3,31978.0,1659,30319.0,0.556,2333,51,1.217,0.052,0,1,0,1,0
721057758,1,61.0,1,0.0,0.0,0.0,47,4,2,3,1438.3,0,1438.3,1.337,1449,27,1.455,0.0,1,0,0,1,0
713522058,1,39.0,0,1.0,0.0,0.0,30,3,2,3,1978.0,871,1107.0,0.636,4299,59,0.844,0.44,1,0,0,1,0
772426383,1,50.0,4,0.0,1.0,0.0,40,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,1,0,0,1,0
713271708,1,46.0,3,0.0,0.0,1.0,33,5,2,2,12685.0,0,12685.0,0.674,4454,74,0.574,0.0,0,1,0,1,0
719521983,1,38.0,2,0.0,1.0,0.0,31,4,3,3,6116.0,1698,4418.0,0.937,1592,32,1.0,0.278,0,1,0,1,0
717843783,1,33.0,1,1.0,0.0,1.0,17,4,3,2,13431.0,1583,11848.0,0.621,2338,71,0.69,0.118,1,0,0,0,1
716353083,1,39.0,3,1.0,1.0,0.0,29,4,2,3,6733.0,1028,5705.0,0.553,4444,72,0.565,0.153,0,1,0,0,1
715491483,1,44.0,2,1.0,3.0,0.0,36,5,2,0,24016.0,0,24016.0,0.748,3693,62,0.722,0.0,0,1,1,0,0
827635083,1,59.0,0,1.0,0.0,0.0,55,4,3,3,1438.3,755,683.3,0.62,4222,75,0.744,0.525,1,0,1,0,0
718320933,1,47.0,3,0.0,1.0,0.0,36,2,3,1,11919.0,2347,9572.0,0.842,8257,96,0.574,0.197,0,1,0,1,0
718622658,1,45.0,4,0.0,2.0,0.0,34,3,2,3,15913.0,1696,14217.0,0.632,4472,86,0.792,0.107,0,1,0,0,1
709708233,0,49.0,3,2.0,0.0,0.0,29,3,4,2,7066.0,0,7066.0,0.479,1695,38,0.31,0.0,1,0,0,1,0
826136283,1,38.0,3,0.0,0.0,0.0,34,3,3,2,2450.0,1981,469.0,0.712,4352,66,0.784,0.809,1,0,0,1,0
721220583,1,54.0,2,1.0,1.0,0.0,41,3,1,3,7362.0,1176,6186.0,0.735,17390,130,0.688,0.16,1,0,0,1,0
713889933,1,59.0,0,1.0,1.0,0.0,48,4,2,2,1638.0,0,1638.0,0.533,1536,44,0.63,0.0,0,1,0,0,1
714567708,1,46.0,1,0.0,0.0,0.0,36,5,3,3,2483.0,2049,434.0,0.69,4421,74,0.51,0.825,1,0,1,0,0
720597108,0,48.0,3,2.0,0.0,0.0,36,5,3,1,9943.0,2138,7805.0,0.949,8325,54,1.0,0.215,1,0,1,0,0
716501133,1,36.0,2,1.0,0.0,0.0,36,6,4,0,2051.0,1154,897.0,0.605,3912,79,0.717,0.563,1,0,0,0,1
714767508,1,39.0,2,1.0,1.0,0.0,31,5,3,2,8687.0,1146,7541.0,1.8,2279,33,1.357,0.132,0,1,0,1,0
751450008,1,41.0,1,2.0,1.0,0.0,32,3,2,4,10266.0,1390,8876.0,0.593,1720,42,0.556,0.135,0,1,0,0,1
711768858,1,55.0,2,0.0,2.0,0.0,36,3,2,3,6514.0,2258,4256.0,0.785,1383,20,1.857,0.347,0,1,0,1,0
717539808,1,51.0,2,0.0,0.0,0.0,36,3,2,2,9930.0,0,9930.0,0.731,1276,21,1.333,0.0,1,0,0,0,1
721505358,1,41.0,3,0.0,0.0,0.0,34,3,6,2,2679.0,2214,465.0,1.036,4682,81,0.841,0.826,1,0,0,1,0
721053633,1,45.0,2,1.0,1.0,0.0,31,2,2,1,6530.0,1425,5105.0,0.716,8904,101,0.656,0.218,0,1,0,0,1
719649408,1,46.0,2,0.0,1.0,0.0,35,6,3,3,13768.0,763,13005.0,0.712,1390,44,0.76,0.055,0,1,0,1,0
709229358,1,46.0,5,0.0,0.0,0.0,38,6,1,4,2601.0,1604,997.0,0.853,4835,80,0.702,0.617,1,0,0,0,1
823904133,0,53.0,2,1.0,0.0,0.0,49,2,2,4,10195.0,0,10195.0,0.629,2489,54,0.385,0.0,1,0,0,0,1
710699283,1,46.0,2,1.0,3.0,0.0,28,1,1,1,7790.0,1921,5869.0,0.789,14567,131,0.617,0.247,0,1,0,0,1
719530158,1,57.0,1,1.0,1.0,0.0,44,3,3,2,9843.0,1273,8570.0,0.563,3677,66,0.571,0.129,0,1,0,0,1
713283933,0,42.0,2,0.0,1.0,0.0,30,1,3,3,3032.0,0,3032.0,0.429,2273,44,0.517,0.0,0,1,0,1,0
720895533,1,32.0,4,0.0,0.0,0.0,22,6,3,3,1438.3,1056,382.3,0.986,4885,78,1.053,0.734,1,0,0,1,0
713166333,1,38.0,2,0.0,0.0,0.0,27,5,2,1,14831.0,1302,13529.0,0.916,4467,73,0.698,0.088,1,0,0,1,0
784263558,1,43.0,2,0.0,1.0,1.0,37,4,3,3,27781.0,0,27781.0,1.0,3184,61,0.743,0.0,0,1,0,0,1
712682583,1,44.0,5,0.0,1.0,0.0,35,3,2,2,5947.0,995,4952.0,0.724,4984,90,0.765,0.167,0,1,0,0,1
719674533,1,48.0,3,0.0,2.0,0.0,44,5,1,3,16794.0,1527,15267.0,0.912,4040,76,0.689,0.091,0,1,0,0,1
715130808,1,45.0,3,1.0,1.0,1.0,34,5,1,1,34516.0,1664,32852.0,0.73,4912,80,0.739,0.048,0,1,0,0,1
715424283,1,31.0,0,1.0,0.0,0.0,21,5,2,2,1677.0,0,1677.0,1.369,3059,50,0.613,0.0,1,0,0,1,0
711084183,1,47.0,5,0.0,1.0,0.0,42,2,2,3,5168.0,2265,2903.0,0.715,8211,80,0.818,0.438,1,0,0,0,1
771228183,1,30.0,0,1.0,0.0,0.0,17,4,1,3,4704.0,0,4704.0,1.177,3294,87,0.891,0.0,1,0,1,0,0
718742808,0,55.0,1,0.0,1.0,0.0,46,2,4,3,4629.0,710,3919.0,0.788,2877,49,0.581,0.153,1,0,0,1,0
712713108,1,61.0,0,1.0,0.0,0.0,36,6,2,3,2035.0,1883,152.0,0.955,4802,85,0.604,0.925,1,0,0,1,0
809937933,1,42.0,3,1.0,1.0,0.0,37,4,3,2,2470.0,2013,457.0,0.97,4384,82,1.0,0.815,1,0,0,1,0
787496733,1,47.0,2,0.0,0.0,0.0,35,2,1,1,15155.0,1287,13868.0,0.868,7724,79,0.58,0.085,1,0,0,1,0
708611733,1,42.0,1,1.0,0.0,0.0,33,4,4,3,3119.0,1328,1791.0,0.967,4659,82,0.673,0.426,1,0,0,1,0
713370033,0,53.0,0,1.0,0.0,0.0,40,4,1,4,1438.3,0,1438.3,0.503,2014,53,0.472,0.0,1,0,0,0,1
709364433,1,36.0,3,0.0,0.0,0.0,30,6,2,2,3399.0,2173,1226.0,0.795,1571,34,1.0,0.639,1,0,0,1,0
712524858,1,34.0,1,1.0,0.0,0.0,28,1,6,3,2669.0,1649,1020.0,0.63,4314,74,0.609,0.618,0,1,0,0,1
710856558,1,45.0,2,1.0,0.0,0.0,36,2,3,1,3336.0,1889,1447.0,0.85,13989,105,0.567,0.566,1,0,0,1,0
710015733,0,41.0,1,2.0,0.0,0.0,30,3,3,1,2029.0,621,1408.0,1.001,3142,37,0.85,0.306,1,0,1,0,0
714173808,1,44.0,4,1.0,0.0,0.0,34,5,1,2,4214.0,1249,2965.0,0.542,1389,34,0.478,0.296,1,0,0,0,1
720452508,1,51.0,1,1.0,0.0,0.0,37,4,3,1,11167.0,0,11167.0,0.622,3848,74,0.762,0.0,1,0,0,1,0
708774708,1,47.0,4,1.0,1.0,0.0,29,6,1,3,2636.0,1589,1047.0,0.864,3858,70,0.522,0.603,1,0,0,0,1
